timestamp,dx,dy
1769360237.459878,0.0,0.0
1769360237.4910202,0.0,0.0
1769360237.522816,0.0,0.0
1769360237.553592,0.0,0.0
1769360237.584817,0.0,0.0
1769360237.615049,0.0,0.0
1769360237.6488237,0.0,0.0
1769360237.6759598,0.0,0.0
1769360237.7066662,0.0,0.0
1769360237.7378266,0.0,0.0
1769360237.7697253,0.0,0.0
1769360237.8001692,0.0,0.0
1769360237.8314266,0.0,0.0
1769360237.8620107,1.9532226609442103e-08,0.0
1769360237.8932831,0.0,0.0
1769360237.924146,0.0,0.0
1769360237.9553218,0.0,0.0
1769360237.9851768,0.0,0.0
1769360238.016568,0.0,0.0
1769360238.04765,0.0,0.0
1769360238.0793242,0.0,0.0
1769360238.1089392,0.0,0.0
1769360238.1396203,0.0,0.0
1769360238.1710784,0.0,0.0
1769360238.202466,0.0,0.0
1769360238.233415,0.0,0.0
1769360238.2641711,0.0,0.0
1769360238.2967267,0.0,-1.9532226609442103e-08
1769360238.3257835,0.0,0.0
1769360238.35628,0.0,0.0
1769360238.3886933,0.0,0.0
1769360238.41976,0.0,0.0
1769360238.4506729,0.0,0.0
1769360238.4812677,0.0,0.0
1769360238.5123322,0.0,4.883056652360568e-08
1769360238.5432317,0.0,0.0
1769360238.5748618,0.0,0.0
1769360238.6060607,0.0,0.0
1769360238.6370568,0.0,0.0
1769360238.6673431,0.0,0.0
1769360238.6987097,0.0,0.0
1769360238.730343,0.0,-2.9298339914163578e-08
1769360238.7610939,0.0,0.0
1769360238.7913344,0.0,0.0
1769360238.8228483,0.0,0.0
1769360238.8540587,0.0,0.0
1769360238.8852694,0.0,0.0
1769360238.9167757,0.0,0.0
1769360238.9483469,-1.9532226609442103e-08,2.9298339914163578e-08
1769360238.9787838,0.0,0.0
1769360239.0114114,0.0,0.0
1769360239.0411906,0.0,0.0
1769360239.0723495,0.0,0.0
1769360239.1038024,0.0,0.0
1769360239.134769,0.0,0.0
1769360239.1798844,1.9532226609442103e-08,0.0
1769360239.1974313,0.0,0.0
1769360239.228227,0.0,0.0
1769360239.259347,0.0,0.0
1769360239.2914314,0.0,0.0
1769360239.3212705,0.0,0.0
1769360239.3526194,0.0,0.0
1769360239.3842607,-3.9064453218885053e-08,0.0
1769360239.414319,0.0,0.0
1769360239.4444108,0.0,0.0
1769360239.4757624,0.0,0.0
1769360239.5066466,0.0,0.0
1769360239.5393815,0.0,0.0
1769360239.5701468,0.0,0.0
1769360239.6009781,0.0,1.9532226609442103e-08
1769360239.6325574,0.0,0.0
1769360239.6627688,0.0,0.0
1769360239.6944177,0.0,0.0
1769360239.7256873,0.0,0.0
1769360239.7563996,0.0,0.0
1769360239.7873528,0.0,0.0
1769360239.817924,1.953222660944295e-08,-1.9532226609442103e-08
1769360239.847458,0.0,0.0
1769360239.8798218,0.0,0.0
1769360239.9114094,0.0,0.0
1769360239.9430046,0.0,0.0
1769360239.9729104,0.0,0.0
1769360240.0034728,0.0,0.0
1769360240.0338979,0.0,-2.9298339914163578e-08
1769360240.0643475,0.0,0.0
1769360240.095621,0.0,0.0
1769360240.1254933,0.0,0.0
1769360240.1561208,0.0,0.0
1769360240.1876974,0.0,0.0
1769360240.2187715,0.0,0.0
1769360240.251329,0.0,0.0
1769360240.280399,0.0,0.0
1769360240.3112333,0.0,0.0
1769360240.3421562,0.0,0.0
1769360240.3734565,0.0,0.0
1769360240.4038575,0.0,0.0
1769360240.4345574,0.0,0.0
1769360240.4679947,0.0,0.0
1769360240.4976177,0.0,0.0
1769360240.5291731,0.0,0.0
1769360240.5614226,0.0,0.0
1769360240.5925372,0.0,0.0
1769360240.6235318,0.0,0.0
1769360240.654839,0.0,0.0
1769360240.6867754,0.0,2.9298339914163578e-08
1769360240.7168293,0.0,0.0
1769360240.7475567,0.0,0.0
1769360240.7775438,0.0,0.0
1769360240.8088052,0.0,0.0
1769360240.8398497,0.0,0.0
1769360240.8702931,0.0,0.0
1769360240.9014535,0.0,0.0
1769360240.9322875,0.0,0.0
1769360240.9629736,0.0,0.0
1769360240.9940457,0.0,0.0
1769360241.0254571,0.0,0.0
1769360241.0565803,0.0,0.0
1769360241.087825,0.0,0.0
1769360241.1198726,0.0,0.0
1769360241.1499617,0.0,0.0
1769360241.1811721,0.0,0.0
1769360241.2122235,0.0,0.0
1769360241.2432942,0.0,0.0
1769360241.2754226,0.0,0.0
1769360241.3068426,0.0,0.0
1769360241.3389778,-1.953222660944295e-08,0.0
1769360241.3675382,0.0,0.0
1769360241.397551,0.0,0.0
1769360241.4295356,0.0,0.0
1769360241.4610808,0.0,0.0
1769360241.4922109,0.0,0.0
1769360241.5230153,0.0,0.0
1769360241.553933,1.953222660944295e-08,0.0
1769360241.5843391,0.0,0.0
1769360241.6159391,0.0,0.0
1769360241.6475325,0.0,0.0
1769360241.6787083,0.0,0.0
1769360241.70961,0.0,0.0
1769360241.740445,0.0,0.0
1769360241.7723336,-1.953222660944295e-08,-2.9298339914163578e-08
1769360241.802446,0.0,0.0
1769360241.833119,0.0,0.0
1769360241.8640087,0.0,0.0
1769360241.8955576,0.0,0.0
1769360241.9266138,0.0,0.0
1769360241.9576583,0.0,0.0
1769360241.9907203,0.0,0.0
1769360242.0206552,0.0,0.0
1769360242.0513825,0.0,0.0
1769360242.0823362,0.0,0.0
1769360242.113058,0.0,0.0
1769360242.1446137,0.0,0.0
1769360242.1759036,0.0,0.0
1769360242.2069113,0.0,2.9298339914163578e-08
1769360242.2379763,0.0,0.0
1769360242.2683198,0.0,0.0
1769360242.2987115,0.0,0.0
1769360242.329868,0.0,0.0
1769360242.359982,0.0,0.0
1769360242.390902,0.0,0.0
1769360242.4224124,1.953222660944295e-08,-2.9298339914163578e-08
1769360242.4523315,0.0,0.0
1769360242.483319,0.0,0.0
1769360242.5147774,0.0,0.0
1769360242.5457907,0.0,0.0
1769360242.5769963,0.0,0.0
1769360242.6077356,0.0,0.0
1769360242.6391575,0.0,0.0
1769360242.6706302,0.0,0.0
1769360242.7012181,0.0,0.0
1769360242.7320907,0.0,0.0
1769360242.7634554,0.0,0.0
1769360242.793844,0.0,0.0
1769360242.8235288,0.0,0.0
1769360242.855293,0.0,0.0
1769360242.8842995,0.0,0.0
1769360242.9151354,0.0,0.0
1769360242.9461405,0.0,0.0
1769360242.977865,0.0,0.0
1769360243.0088246,0.0,0.0
1769360243.0401776,0.0,0.0
1769360243.0713298,-1.953222660944295e-08,0.0
1769360243.1020792,0.0,0.0
1769360243.1331418,0.0,0.0
1769360243.1657252,0.0,0.0
1769360243.196789,0.0,0.0
1769360243.2278323,0.0,0.0
1769360243.2596214,0.0,0.0
1769360243.2910476,0.0,0.0
1769360243.3198802,0.0,0.0
1769360243.351385,0.0,0.0
1769360243.3821099,0.0,0.0
1769360243.4135494,0.0,0.0
1769360243.4443111,0.0,0.0
1769360243.4755843,0.0,0.0
1769360243.5077775,0.0,0.0
1769360243.5383775,0.0,0.0
1769360243.5698729,0.0,0.0
1769360243.6013398,0.0,0.0
1769360243.6328788,0.0,0.0
1769360243.664071,0.0,0.0
1769360243.6950884,0.0,0.0
1769360243.7265246,0.0,0.0
1769360243.7568204,0.0,0.0
1769360243.787674,0.0,0.0
1769360243.8187304,0.0,0.0
1769360243.850812,0.0,0.0
1769360243.881168,0.0,0.0
1769360243.9122982,0.0,0.0
1769360243.9454298,0.0,0.0
1769360243.975492,0.0,0.0
1769360244.0066726,0.0,0.0
1769360244.0388021,0.0,0.0
1769360244.0709534,0.0,0.0
1769360244.1028788,0.0,0.0
1769360244.1338704,0.0,0.0
1769360244.1669414,0.0,0.0
1769360244.1967304,0.0,0.0
1769360244.226613,0.0,0.0
1769360244.2576268,0.0,0.0
1769360244.2884984,0.0,0.0
1769360244.3192096,0.0,0.0
1769360244.3509939,0.0,0.0
1769360244.3825386,0.0,0.0
1769360244.4141037,0.0,0.0
1769360244.4444847,0.0,0.0
1769360244.475917,0.0,0.0
1769360244.5070453,0.0,0.0
1769360244.5386102,0.0,0.0
1769360244.569658,0.0,0.0
1769360244.5999298,0.0,0.0
1769360244.6312358,0.0,0.0
1769360244.663637,0.0,2.9298339914163578e-08
1769360244.6920714,0.0,0.0
1769360244.7231913,0.0,0.0
1769360244.7541575,0.0,0.0
1769360244.7845786,0.0,0.0
1769360244.815746,0.0,0.0
1769360244.8452158,0.0,0.0
1769360244.8759682,0.0,-2.9298339914163578e-08
1769360244.906871,0.0,0.0
1769360244.937918,0.0,0.0
1769360244.968616,0.0,0.0
1769360244.9989405,0.0,2.9298339914163578e-08
1769360245.028763,-1.953222662720523e-08,0.0
1769360245.059582,0.0,0.0
1769360245.0889957,1.953222662720523e-08,0.0
1769360245.1189668,-1.953222662720523e-08,-2.9298339914163578e-08
1769360245.1492765,0.0,0.0
1769360245.1812868,0.0,0.0
1769360245.211109,0.0,2.9298339914163578e-08
1769360245.2410269,0.0,-2.9298339914163578e-08
1769360245.2722893,0.0,0.0
1769360245.3023891,1.953222662720523e-08,0.0
1769360245.333278,0.0,2.9298339914163578e-08
1769360245.3659258,0.0,0.0
1769360245.3957453,0.0,0.0
1769360245.4263966,0.0,0.0
1769360245.458514,0.0,0.0
1769360245.489027,0.0,0.0
1769360245.5191617,0.0,0.0
1769360245.5504558,0.0,0.0
1769360245.5813375,0.0,0.0
1769360245.6118138,-1.953222662720523e-08,-2.9298339914163578e-08
1769360245.6435492,1.953222662720523e-08,-1.9532226609442103e-08
1769360245.6749213,0.0,1.9532226609442103e-08
1769360245.7068388,0.0,0.0
1769360245.7371562,0.0,0.0
1769360245.7680855,0.0,0.0
