timestamp,dx,dy
1764179222.46611,0.0,0.0
1764179222.4984884,0.0,0.0
1764179222.5299447,0.0,0.0
1764179222.560886,0.0,0.0
1764179222.5928988,0.0,0.0
1764179222.6232328,0.0,0.0
1764179222.6537447,3.9064453218884206e-08,-3.906445323664818e-08
1764179222.6840658,0.0,0.0
1764179222.7146978,0.0,0.0
1764179222.7452755,0.0,0.0
1764179222.7762773,0.0,0.0
1764179222.8085735,0.0,0.0
1764179222.8393724,0.0,0.0
1764179222.8712938,-3.9064453218884206e-08,5.8596679846090284e-08
1764179222.9005513,0.0,0.0
1764179222.9315171,0.0,0.0
1764179222.9635289,0.0,0.0
1764179222.9938886,0.0,0.0
1764179223.0251625,0.0,0.0
1764179223.0557601,0.0,0.0
1764179223.0882645,1.9532226609442103e-08,-3.9064453218884206e-08
1764179223.117173,0.0,0.0
1764179223.148357,0.0,0.0
1764179223.1793032,0.0,0.0
1764179223.2127888,0.0,0.0
1764179223.2431073,0.0,0.0
1764179223.2749891,0.0,0.0
1764179223.3071163,-1.9532226609442103e-08,1.9532226609442103e-08
1764179223.3376553,0.0,0.0
1764179223.368378,0.0,0.0
1764179223.4006405,0.0,0.0
1764179223.4311988,0.0,0.0
1764179223.461837,0.0,0.0
1764179223.4924643,0.0,0.0
1764179223.5247338,1.9532226609442103e-08,-1.9532226609442103e-08
1764179223.5533612,0.0,0.0
1764179223.5845325,0.0,0.0
1764179223.6168272,0.0,0.0
1764179223.648353,0.0,0.0
1764179223.678398,0.0,0.0
1764179223.7096343,0.0,0.0
1764179223.742289,1.9532226609442103e-08,0.0
1764179223.7734993,0.0,0.0
1764179223.8041024,0.0,0.0
1764179223.8368568,0.0,0.0
1764179223.8671556,0.0,0.0
1764179223.8992312,0.0,0.0
1764179223.930218,0.0,0.0
1764179223.9618104,0.0,-1.9532226627206078e-08
1764179223.9921029,0.0,0.0
1764179224.0231776,0.0,0.0
1764179224.054335,0.0,0.0
1764179224.0856853,0.0,0.0
1764179224.116818,0.0,0.0
1764179224.1483743,0.0,0.0
1764179224.1811168,-1.9532226609442103e-08,3.906445323664818e-08
1764179224.2113717,0.0,0.0
1764179224.2423666,0.0,0.0
1764179224.273327,0.0,0.0
1764179224.3043106,0.0,0.0
1764179224.3348136,0.0,0.0
1764179224.3655624,0.0,0.0
1764179224.3979678,0.0,-1.9532226609442103e-08
1764179224.4283037,0.0,0.0
1764179224.459162,0.0,0.0
1764179224.489557,0.0,0.0
1764179224.5204601,0.0,0.0
1764179224.5524297,0.0,0.0
1764179224.5831976,0.0,0.0
1764179224.615645,0.0,0.0
1764179224.6456223,0.0,0.0
1764179224.675637,0.0,0.0
1764179224.7056139,0.0,0.0
1764179224.73679,0.0,0.0
1764179224.7672455,0.0,0.0
1764179224.797877,0.0,0.0
1764179224.8305495,0.0,0.0
1764179224.8602612,0.0,0.0
1764179224.8906832,0.0,0.0
1764179224.9225204,0.0,0.0
1764179224.9528935,0.0,0.0
1764179224.983399,0.0,0.0
1764179225.0150647,0.0,0.0
1764179225.0468276,1.9532226609442103e-08,0.0
1764179225.0766675,0.0,0.0
1764179225.10807,0.0,0.0
1764179225.1396832,0.0,0.0
1764179225.1704204,0.0,0.0
1764179225.2015295,0.0,0.0
1764179225.2321968,0.0,0.0
1764179225.265023,-1.9532226609442103e-08,1.9532226609442103e-08
1764179225.2942271,0.0,0.0
1764179225.326098,0.0,0.0
1764179225.3568745,0.0,0.0
1764179225.3880305,0.0,0.0
1764179225.4190955,0.0,0.0
1764179225.4499018,0.0,0.0
1764179225.483174,-1.9532226609442103e-08,-1.9532226609442103e-08
1764179225.5133164,0.0,0.0
1764179225.544514,0.0,0.0
1764179225.575003,0.0,0.0
1764179225.6041327,0.0,0.0
1764179225.635335,0.0,0.0
1764179225.66723,0.0,0.0
1764179225.6993685,1.9532226609442103e-08,0.0
1764179225.729552,0.0,0.0
1764179225.7607439,0.0,0.0
1764179225.7912002,0.0,0.0
1764179225.821371,0.0,0.0
1764179225.8523567,0.0,0.0
1764179225.882552,0.0,0.0
1764179225.9161294,0.0,1.9532226609442103e-08
1764179225.9446948,0.0,0.0
1764179225.9758427,0.0,0.0
1764179226.0080948,0.0,0.0
1764179226.0396078,0.0,0.0
1764179226.069948,0.0,0.0
1764179226.099816,0.0,0.0
1764179226.1324875,0.0,-1.9532226609442103e-08
1764179226.1625874,0.0,0.0
1764179226.1923118,0.0,0.0
1764179226.2240045,0.0,0.0
1764179226.2538495,0.0,0.0
1764179226.2858202,0.0,0.0
1764179226.3160942,0.0,0.0
1764179226.3489776,1.1719335965665262e-07,-3.906445323664818e-08
1764179226.3793225,0.0,0.0
1764179226.4096136,0.0,0.0
1764179226.441373,0.0,0.0
1764179226.472028,0.0,0.0
1764179226.502895,0.0,0.0
1764179226.5340097,0.0,0.0
1764179226.565696,-1.1719335965665262e-07,7.812890645553239e-08
1764179226.5954847,0.0,0.0
1764179226.6278143,0.0,0.0
1764179226.6575935,0.0,0.0
1764179226.6886623,0.0,0.0
1764179226.7198124,0.0,0.0
1764179226.7496455,0.0,0.0
1764179226.7825348,0.0,-3.9064453218884206e-08
1764179226.8135798,0.0,0.0
1764179226.8438323,0.0,0.0
1764179226.875584,0.0,0.0
1764179226.9055138,0.0,0.0
1764179226.9376464,0.0,0.0
1764179226.9682047,0.0,0.0
1764179227.0018544,5.859667982832631e-08,-3.906445323664818e-08
1764179227.0307875,0.0,0.0
1764179227.0621955,0.0,0.0
1764179227.0939438,0.0,0.0
1764179227.1265452,0.0,0.0
1764179227.1569586,0.0,0.0
1764179227.1869018,0.0,0.0
1764179227.219152,-7.812890643776841e-08,5.8596679846090284e-08
1764179227.2475233,0.0,0.0
1764179227.2783554,0.0,0.0
1764179227.3088303,0.0,0.0
1764179227.3398468,0.0,0.0
1764179227.3712556,0.0,0.0
1764179227.40195,0.0,0.0
1764179227.4331048,1.562578128933008e-07,-3.906445323664818e-08
1764179227.4619038,0.0,0.0
1764179227.4939425,0.0,0.0
1764179227.5243144,0.0,0.0
1764179227.5561728,0.0,0.0
1764179227.5869925,0.0,0.0
1764179227.6192036,0.0,0.0
1764179227.648922,-9.766113306497449e-08,-1.9532226609442103e-08
1764179227.6795647,0.0,0.0
1764179227.7105,0.0,0.0
1764179227.7407823,0.0,0.0
1764179227.7741616,0.0,0.0
1764179227.8049362,0.0,0.0
1764179227.8358982,0.0,0.0
1764179227.8682501,-3.9064453218884206e-08,1.9532226609442103e-08
1764179227.8978643,0.0,0.0
1764179227.9289641,0.0,0.0
1764179227.9606912,0.0,0.0
1764179227.990235,0.0,0.0
1764179228.0210495,0.0,0.0
1764179228.0528874,0.0,0.0
1764179228.083614,1.9532226609442103e-08,-1.9532226609442103e-08
1764179228.1143548,0.0,0.0
1764179228.1449978,0.0,0.0
1764179228.1771533,0.0,0.0
1764179228.2073817,0.0,0.0
1764179228.2395566,0.0,0.0
1764179228.2707763,0.0,0.0
1764179228.3038526,-5.8596679828327156e-08,9.766113306497449e-08
1764179228.3319807,0.0,0.0
1764179228.3633416,0.0,0.0
1764179228.3947616,0.0,0.0
1764179228.42575,0.0,0.0
1764179228.4571388,0.0,0.0
1764179228.4876988,0.0,0.0
1764179228.5201204,3.9064453218885053e-08,-3.9064453218884206e-08
1764179228.5490062,0.0,0.0
1764179228.5797248,0.0,0.0
1764179228.6106718,0.0,0.0
1764179228.64057,0.0,0.0
1764179228.6716607,0.0,0.0
1764179228.7014456,0.0,0.0
1764179228.7325637,-1.9532226609442103e-08,0.0
1764179228.7622201,0.0,0.0
1764179228.7935157,0.0,0.0
1764179228.8271308,0.0,0.0
1764179228.8561103,0.0,0.0
1764179228.8889608,0.0,0.0
1764179228.919173,0.0,0.0
1764179228.9509566,3.9064453218884206e-08,-1.9532226609442103e-08
1764179228.979334,0.0,0.0
1764179229.01101,0.0,0.0
1764179229.0411487,0.0,0.0
1764179229.0725129,0.0,0.0
1764179229.103914,0.0,0.0
1764179229.133925,0.0,0.0
1764179229.1670413,0.0,1.9532226609442103e-08
1764179229.198011,0.0,0.0
1764179229.2278192,0.0,0.0
1764179229.2585766,0.0,0.0
1764179229.2917385,0.0,0.0
1764179229.3220403,0.0,0.0
1764179229.354197,0.0,0.0
1764179229.387247,-3.9064453218884206e-08,0.0
1764179229.416937,0.0,0.0
1764179229.4487407,0.0,0.0
1764179229.4797285,0.0,0.0
1764179229.5121334,0.0,0.0
1764179229.5432274,0.0,0.0
1764179229.5744598,0.0,0.0
1764179229.60516,0.0,-1.9532226609442103e-08
1764179229.6360302,0.0,0.0
1764179229.6656775,0.0,0.0
1764179229.6971288,0.0,0.0
1764179229.7285757,0.0,0.0
1764179229.7582889,0.0,0.0
1764179229.7894351,0.0,0.0
1764179229.8208394,0.0,3.9064453218884206e-08
1764179229.850445,0.0,0.0
1764179229.8826478,0.0,0.0
1764179229.9157948,0.0,0.0
1764179229.9449856,0.0,0.0
1764179229.974954,0.0,0.0
1764179230.007278,0.0,0.0
1764179230.0400681,1.9532226609442103e-08,-3.9064453218884206e-08
1764179230.0671575,0.0,0.0
1764179230.099275,0.0,0.0
1764179230.13171,0.0,0.0
1764179230.1628785,0.0,0.0
1764179230.1925938,0.0,0.0
1764179230.2236767,0.0,0.0
1764179230.2569041,1.9532226609442103e-08,0.0
1764179230.2882414,0.0,0.0
1764179230.3193557,0.0,0.0
1764179230.3493617,0.0,0.0
1764179230.3823082,0.0,0.0
1764179230.412729,0.0,0.0
1764179230.4424484,0.0,0.0
1764179230.475303,-1.9532226609442103e-08,0.0
1764179230.5040278,0.0,0.0
1764179230.5373077,0.0,0.0
1764179230.5663173,0.0,0.0
1764179230.5991945,0.0,0.0
1764179230.6293278,0.0,0.0
1764179230.6608956,0.0,0.0
1764179230.690945,0.0,1.9532226609442103e-08
1764179230.7218053,0.0,0.0
1764179230.7534,0.0,0.0
1764179230.7850661,0.0,0.0
1764179230.8150938,0.0,0.0
1764179230.8480244,0.0,0.0
1764179230.8791227,0.0,0.0
1764179230.910727,0.0,0.0
1764179230.9408453,0.0,0.0
1764179230.973579,0.0,0.0
1764179231.0044935,0.0,0.0
1764179231.037277,0.0,0.0
1764179231.068716,0.0,0.0
1764179231.0978568,0.0,0.0
1764179231.1301966,-1.9532226609442103e-08,-1.9532226609442103e-08
1764179231.1590812,0.0,0.0
1764179231.189692,0.0,0.0
1764179231.222116,0.0,0.0
1764179231.25447,0.0,0.0
1764179231.2846456,0.0,0.0
1764179231.31531,0.0,0.0
1764179231.3470016,1.9532226609442103e-08,0.0
1764179231.3769736,0.0,0.0
1764179231.4083915,0.0,0.0
1764179231.4410248,0.0,0.0
1764179231.4715672,0.0,0.0
1764179231.5028992,0.0,0.0
1764179231.53643,0.0,0.0
1764179231.567249,0.0,1.9532226609442103e-08
1764179231.5974028,0.0,0.0
1764179231.628109,0.0,0.0
1764179231.6611042,0.0,0.0
1764179231.6912913,0.0,0.0
1764179231.7220871,0.0,0.0
1764179231.75389,0.0,0.0
1764179231.787156,0.0,-1.9532226609442103e-08
1764179231.817192,0.0,0.0
1764179231.849398,0.0,0.0
1764179231.8789766,0.0,0.0
1764179231.9105809,0.0,0.0
1764179231.940687,0.0,0.0
1764179231.9715328,0.0,0.0
1764179232.003661,0.0,0.0
1764179232.0333483,0.0,0.0
1764179232.0659654,0.0,0.0
1764179232.0992005,0.0,0.0
1764179232.1286163,0.0,0.0
1764179232.1600256,0.0,0.0
1764179232.190911,0.0,0.0
1764179232.2255344,0.0,1.9532226609442103e-08
1764179232.252484,0.0,0.0
1764179232.2841098,0.0,0.0
1764179232.3153412,0.0,0.0
1764179232.3484359,0.0,0.0
1764179232.3815672,0.0,0.0
1764179232.4086885,0.0,0.0
1764179232.441284,-1.9532226609442103e-08,0.0
1764179232.4722798,0.0,0.0
